Frame,Total_Veh,Turismos,Motos,Buses,Camiones,Densidad_k,LOS,Riesgos
921,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:313
922,2,1,0,0,1,76.13951593180397,E (Capacidad),"⚠️ STOP ID:434, ⚠️ STOP ID:313"
923,1,0,0,0,1,38.069757965901985,D (Inestable),
924,4,3,0,0,1,152.27903186360794,F (Colapso),"⚠️ STOP ID:813, ⚠️ STOP ID:313, ⚠️ STOP ID:370"
925,2,1,0,0,1,76.13951593180397,E (Capacidad),⚠️ STOP ID:313
926,3,2,0,0,1,114.20927389770596,F (Colapso),⚠️ STOP ID:370
927,2,2,0,0,0,76.13951593180397,E (Capacidad),⚠️ STOP ID:370
928,3,2,0,0,1,114.20927389770596,F (Colapso),⚠️ STOP ID:370
929,3,2,0,0,1,114.20927389770596,F (Colapso),"⚠️ STOP ID:434, ⚠️ STOP ID:313"
930,2,2,0,0,0,76.13951593180397,E (Capacidad),"⚠️ STOP ID:313, ⚠️ STOP ID:370"
931,2,2,0,0,0,76.13951593180397,E (Capacidad),"⚠️ STOP ID:313, ⚠️ STOP ID:370"
932,2,2,0,0,0,76.13951593180397,E (Capacidad),"⚠️ STOP ID:313, ⚠️ STOP ID:370"
933,2,2,0,0,0,76.13951593180397,E (Capacidad),"⚠️ STOP ID:313, ⚠️ STOP ID:370"
934,2,2,0,0,0,76.13951593180397,E (Capacidad),"⚠️ STOP ID:313, ⚠️ STOP ID:370"
935,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:313
936,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:313
937,2,1,0,0,1,76.13951593180397,E (Capacidad),⚠️ STOP ID:434
938,2,2,0,0,0,76.13951593180397,E (Capacidad),"⚠️ STOP ID:313, ⚠️ STOP ID:370"
939,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:313
940,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:313
941,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:313
942,1,1,0,0,0,38.069757965901985,D (Inestable),
943,2,1,0,0,1,76.13951593180397,E (Capacidad),
944,1,0,0,0,1,38.069757965901985,D (Inestable),⚠️ STOP ID:434
945,2,1,0,0,1,76.13951593180397,E (Capacidad),"⚠️ STOP ID:434, ⚠️ STOP ID:313"
946,2,1,0,0,1,76.13951593180397,E (Capacidad),"⚠️ STOP ID:434, ⚠️ STOP ID:313"
947,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:313
948,2,1,0,0,1,76.13951593180397,E (Capacidad),"⚠️ STOP ID:434, ⚠️ STOP ID:313"
949,1,0,0,0,1,38.069757965901985,D (Inestable),⚠️ STOP ID:434
950,1,0,0,0,1,38.069757965901985,D (Inestable),⚠️ STOP ID:434
951,1,0,0,0,1,38.069757965901985,D (Inestable),⚠️ STOP ID:434
952,0,0,0,0,0,0.0,A (Fluido),
953,2,1,0,0,1,76.13951593180397,E (Capacidad),"⚠️ STOP ID:434, ⚠️ STOP ID:313"
954,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:313
955,4,3,0,0,1,152.27903186360794,F (Colapso),"⚠️ STOP ID:813, ⚠️ STOP ID:434, ⚠️ STOP ID:313, ⚠️ STOP ID:370"
956,4,3,0,0,1,152.27903186360794,F (Colapso),"⚠️ STOP ID:813, ⚠️ STOP ID:313"
957,5,4,0,0,1,190.3487898295099,F (Colapso),"⚠️ STOP ID:813, ⚠️ STOP ID:313, ⚠️ STOP ID:370"
958,5,4,0,0,1,190.3487898295099,F (Colapso),"⚠️ STOP ID:813, ⚠️ STOP ID:313, ⚠️ STOP ID:370"
959,5,4,0,0,1,190.3487898295099,F (Colapso),"⚠️ STOP ID:669, ⚠️ STOP ID:813, ⚠️ STOP ID:434, ⚠️ STOP ID:370"
960,3,3,0,0,0,114.20927389770596,F (Colapso),⚠️ STOP ID:370
961,3,3,0,0,0,114.20927389770596,F (Colapso),"⚠️ STOP ID:813, ⚠️ STOP ID:370"
962,1,1,0,0,0,38.069757965901985,D (Inestable),
963,1,1,0,0,0,38.069757965901985,D (Inestable),
964,2,2,0,0,0,76.13951593180397,E (Capacidad),"⚠️ STOP ID:313, ⚠️ STOP ID:370"
965,2,2,0,0,0,76.13951593180397,E (Capacidad),⚠️ STOP ID:313
966,1,1,0,0,0,38.069757965901985,D (Inestable),
967,1,1,0,0,0,38.069757965901985,D (Inestable),
968,2,1,0,0,1,76.13951593180397,E (Capacidad),⚠️ STOP ID:434
969,2,2,0,0,0,76.13951593180397,E (Capacidad),
970,1,1,0,0,0,38.069757965901985,D (Inestable),
971,2,2,0,0,0,76.13951593180397,E (Capacidad),⚠️ STOP ID:370
972,2,2,0,0,0,76.13951593180397,E (Capacidad),
973,0,0,0,0,0,0.0,A (Fluido),
974,1,1,0,0,0,38.069757965901985,D (Inestable),
975,1,1,0,0,0,38.069757965901985,D (Inestable),
976,2,2,0,0,0,76.13951593180397,E (Capacidad),
977,2,2,0,0,0,76.13951593180397,E (Capacidad),
978,1,1,0,0,0,38.069757965901985,D (Inestable),
979,1,1,0,0,0,38.069757965901985,D (Inestable),
980,1,1,0,0,0,38.069757965901985,D (Inestable),
981,1,1,0,0,0,38.069757965901985,D (Inestable),
982,1,1,0,0,0,38.069757965901985,D (Inestable),
983,0,0,0,0,0,0.0,A (Fluido),
984,0,0,0,0,0,0.0,A (Fluido),
985,1,1,0,0,0,38.069757965901985,D (Inestable),
986,1,1,0,0,0,38.069757965901985,D (Inestable),
987,1,1,0,0,0,38.069757965901985,D (Inestable),
988,1,1,0,0,0,38.069757965901985,D (Inestable),
989,1,1,0,0,0,38.069757965901985,D (Inestable),
990,1,1,0,0,0,38.069757965901985,D (Inestable),
991,2,2,0,0,0,76.13951593180397,E (Capacidad),
992,1,1,0,0,0,38.069757965901985,D (Inestable),
993,0,0,0,0,0,0.0,A (Fluido),
994,1,1,0,0,0,38.069757965901985,D (Inestable),
995,0,0,0,0,0,0.0,A (Fluido),
996,1,1,0,0,0,38.069757965901985,D (Inestable),
997,2,2,0,0,0,76.13951593180397,E (Capacidad),
998,1,1,0,0,0,38.069757965901985,D (Inestable),
999,2,2,0,0,0,76.13951593180397,E (Capacidad),
1000,1,1,0,0,0,38.069757965901985,D (Inestable),
1001,0,0,0,0,0,0.0,A (Fluido),
1002,0,0,0,0,0,0.0,A (Fluido),
1003,0,0,0,0,0,0.0,A (Fluido),
1004,0,0,0,0,0,0.0,A (Fluido),
1005,0,0,0,0,0,0.0,A (Fluido),
1006,0,0,0,0,0,0.0,A (Fluido),
1007,0,0,0,0,0,0.0,A (Fluido),
1008,0,0,0,0,0,0.0,A (Fluido),
1009,1,1,0,0,0,38.069757965901985,D (Inestable),
1010,1,1,0,0,0,38.069757965901985,D (Inestable),
1011,2,2,0,0,0,76.13951593180397,E (Capacidad),
1012,0,0,0,0,0,0.0,A (Fluido),
1013,0,0,0,0,0,0.0,A (Fluido),
1014,1,1,0,0,0,38.069757965901985,D (Inestable),
1015,1,1,0,0,0,38.069757965901985,D (Inestable),
1016,1,1,0,0,0,38.069757965901985,D (Inestable),
1017,1,1,0,0,0,38.069757965901985,D (Inestable),
1018,1,1,0,0,0,38.069757965901985,D (Inestable),
1019,1,1,0,0,0,38.069757965901985,D (Inestable),
1020,1,1,0,0,0,38.069757965901985,D (Inestable),
1021,1,1,0,0,0,38.069757965901985,D (Inestable),
1022,0,0,0,0,0,0.0,A (Fluido),
1023,1,1,0,0,0,38.069757965901985,D (Inestable),
1024,1,1,0,0,0,38.069757965901985,D (Inestable),
1025,0,0,0,0,0,0.0,A (Fluido),
1026,1,1,0,0,0,38.069757965901985,D (Inestable),
1027,0,0,0,0,0,0.0,A (Fluido),
1028,0,0,0,0,0,0.0,A (Fluido),
1029,0,0,0,0,0,0.0,A (Fluido),
1030,1,1,0,0,0,38.069757965901985,D (Inestable),
1031,1,1,0,0,0,38.069757965901985,D (Inestable),
1032,0,0,0,0,0,0.0,A (Fluido),
1033,0,0,0,0,0,0.0,A (Fluido),
1034,0,0,0,0,0,0.0,A (Fluido),
1035,0,0,0,0,0,0.0,A (Fluido),
1036,1,1,0,0,0,38.069757965901985,D (Inestable),
1037,1,1,0,0,0,38.069757965901985,D (Inestable),
1038,1,1,0,0,0,38.069757965901985,D (Inestable),
1039,1,1,0,0,0,38.069757965901985,D (Inestable),
1040,1,1,0,0,0,38.069757965901985,D (Inestable),
1041,1,1,0,0,0,38.069757965901985,D (Inestable),
1042,0,0,0,0,0,0.0,A (Fluido),
1043,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1044,0,0,0,0,0,0.0,A (Fluido),
1045,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1046,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1047,2,2,0,0,0,76.13951593180397,E (Capacidad),⚠️ STOP ID:1024
1048,2,2,0,0,0,76.13951593180397,E (Capacidad),
1049,2,2,0,0,0,76.13951593180397,E (Capacidad),
1050,2,2,0,0,0,76.13951593180397,E (Capacidad),
1051,0,0,0,0,0,0.0,A (Fluido),
1052,0,0,0,0,0,0.0,A (Fluido),
1053,0,0,0,0,0,0.0,A (Fluido),
1054,0,0,0,0,0,0.0,A (Fluido),
1055,0,0,0,0,0,0.0,A (Fluido),
1056,0,0,0,0,0,0.0,A (Fluido),
1057,1,1,0,0,0,38.069757965901985,D (Inestable),
1058,1,1,0,0,0,38.069757965901985,D (Inestable),
1059,2,2,0,0,0,76.13951593180397,E (Capacidad),
1060,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1061,2,2,0,0,0,76.13951593180397,E (Capacidad),
1062,2,2,0,0,0,76.13951593180397,E (Capacidad),⚠️ STOP ID:1024
1063,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1064,1,1,0,0,0,38.069757965901985,D (Inestable),
1065,1,1,0,0,0,38.069757965901985,D (Inestable),
1066,2,2,0,0,0,76.13951593180397,E (Capacidad),⚠️ STOP ID:1024
1067,2,2,0,0,0,76.13951593180397,E (Capacidad),⚠️ STOP ID:1024
1068,2,2,0,0,0,76.13951593180397,E (Capacidad),⚠️ STOP ID:1024
1069,2,2,0,0,0,76.13951593180397,E (Capacidad),⚠️ STOP ID:1024
1070,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1071,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1072,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1073,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1074,2,2,0,0,0,76.13951593180397,E (Capacidad),⚠️ STOP ID:1024
1075,2,2,0,0,0,76.13951593180397,E (Capacidad),⚠️ STOP ID:1024
1076,2,2,0,0,0,76.13951593180397,E (Capacidad),⚠️ STOP ID:1024
1077,1,1,0,0,0,38.069757965901985,D (Inestable),
1078,1,1,0,0,0,38.069757965901985,D (Inestable),
1079,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1080,1,1,0,0,0,38.069757965901985,D (Inestable),
1081,1,1,0,0,0,38.069757965901985,D (Inestable),
1082,1,1,0,0,0,38.069757965901985,D (Inestable),
1083,1,1,0,0,0,38.069757965901985,D (Inestable),
1084,0,0,0,0,0,0.0,A (Fluido),
1085,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1086,0,0,0,0,0,0.0,A (Fluido),
1087,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1088,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1089,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1090,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1091,1,1,0,0,0,38.069757965901985,D (Inestable),
1092,1,1,0,0,0,38.069757965901985,D (Inestable),
1093,0,0,0,0,0,0.0,A (Fluido),
1094,1,1,0,0,0,38.069757965901985,D (Inestable),
1095,0,0,0,0,0,0.0,A (Fluido),
1096,3,3,0,0,0,114.20927389770596,F (Colapso),⚠️ STOP ID:1024
1097,2,2,0,0,0,76.13951593180397,E (Capacidad),⚠️ STOP ID:1024
1098,2,2,0,0,0,76.13951593180397,E (Capacidad),⚠️ STOP ID:1024
1099,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1100,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1101,2,2,0,0,0,76.13951593180397,E (Capacidad),
1102,2,2,0,0,0,76.13951593180397,E (Capacidad),⚠️ STOP ID:1024
1103,2,2,0,0,0,76.13951593180397,E (Capacidad),⚠️ STOP ID:1024
1104,2,2,0,0,0,76.13951593180397,E (Capacidad),⚠️ STOP ID:1024
1105,1,1,0,0,0,38.069757965901985,D (Inestable),
1106,0,0,0,0,0,0.0,A (Fluido),
1107,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1108,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1109,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1110,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1111,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1112,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1113,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1114,0,0,0,0,0,0.0,A (Fluido),
1115,0,0,0,0,0,0.0,A (Fluido),
1116,0,0,0,0,0,0.0,A (Fluido),
1117,0,0,0,0,0,0.0,A (Fluido),
1118,0,0,0,0,0,0.0,A (Fluido),
1119,0,0,0,0,0,0.0,A (Fluido),
1120,0,0,0,0,0,0.0,A (Fluido),
1121,0,0,0,0,0,0.0,A (Fluido),
1122,0,0,0,0,0,0.0,A (Fluido),
1123,0,0,0,0,0,0.0,A (Fluido),
1124,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1125,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1126,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1127,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1128,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1129,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1130,1,1,0,0,0,38.069757965901985,D (Inestable),⚠️ STOP ID:1024
1131,0,0,0,0,0,0.0,A (Fluido),
1132,0,0,0,0,0,0.0,A (Fluido),
1133,0,0,0,0,0,0.0,A (Fluido),
1134,0,0,0,0,0,0.0,A (Fluido),
1135,0,0,0,0,0,0.0,A (Fluido),
1136,0,0,0,0,0,0.0,A (Fluido),
1137,0,0,0,0,0,0.0,A (Fluido),
1138,1,1,0,0,0,38.069757965901985,D (Inestable),
1139,2,2,0,0,0,76.13951593180397,E (Capacidad),
1140,0,0,0,0,0,0.0,A (Fluido),
1141,0,0,0,0,0,0.0,A (Fluido),
1142,0,0,0,0,0,0.0,A (Fluido),
1143,0,0,0,0,0,0.0,A (Fluido),
1144,0,0,0,0,0,0.0,A (Fluido),
1145,0,0,0,0,0,0.0,A (Fluido),
1146,0,0,0,0,0,0.0,A (Fluido),
1147,1,1,0,0,0,38.069757965901985,D (Inestable),
1148,1,1,0,0,0,38.069757965901985,D (Inestable),
1149,1,1,0,0,0,38.069757965901985,D (Inestable),
1150,0,0,0,0,0,0.0,A (Fluido),
1151,2,2,0,0,0,76.13951593180397,E (Capacidad),
1152,1,1,0,0,0,38.069757965901985,D (Inestable),
1153,1,1,0,0,0,38.069757965901985,D (Inestable),
1154,2,2,0,0,0,76.13951593180397,E (Capacidad),
1155,2,2,0,0,0,76.13951593180397,E (Capacidad),
1156,3,3,0,0,0,114.20927389770596,F (Colapso),
1157,2,2,0,0,0,76.13951593180397,E (Capacidad),
1158,3,3,0,0,0,114.20927389770596,F (Colapso),
1159,2,2,0,0,0,76.13951593180397,E (Capacidad),
1160,3,3,0,0,0,114.20927389770596,F (Colapso),
1161,4,4,0,0,0,152.27903186360794,F (Colapso),
1162,4,4,0,0,0,152.27903186360794,F (Colapso),
1163,2,2,0,0,0,76.13951593180397,E (Capacidad),
1164,2,2,0,0,0,76.13951593180397,E (Capacidad),
1165,2,2,0,0,0,76.13951593180397,E (Capacidad),
1166,1,1,0,0,0,38.069757965901985,D (Inestable),
1167,1,1,0,0,0,38.069757965901985,D (Inestable),
1168,0,0,0,0,0,0.0,A (Fluido),
1169,1,1,0,0,0,38.069757965901985,D (Inestable),
1170,0,0,0,0,0,0.0,A (Fluido),
1171,1,1,0,0,0,38.069757965901985,D (Inestable),
1172,1,1,0,0,0,38.069757965901985,D (Inestable),
1173,1,1,0,0,0,38.069757965901985,D (Inestable),
1174,2,2,0,0,0,76.13951593180397,E (Capacidad),
1175,1,1,0,0,0,38.069757965901985,D (Inestable),
1176,0,0,0,0,0,0.0,A (Fluido),
1177,1,1,0,0,0,38.069757965901985,D (Inestable),
1178,1,1,0,0,0,38.069757965901985,D (Inestable),
1179,1,1,0,0,0,38.069757965901985,D (Inestable),
1180,1,1,0,0,0,38.069757965901985,D (Inestable),
1181,1,1,0,0,0,38.069757965901985,D (Inestable),
1182,1,1,0,0,0,38.069757965901985,D (Inestable),
1183,2,1,0,0,1,76.13951593180397,E (Capacidad),
1184,2,1,0,0,1,76.13951593180397,E (Capacidad),
1185,1,1,0,0,0,38.069757965901985,D (Inestable),
1186,1,1,0,0,0,38.069757965901985,D (Inestable),
1187,2,2,0,0,0,76.13951593180397,E (Capacidad),
1188,1,1,0,0,0,38.069757965901985,D (Inestable),
1189,1,1,0,0,0,38.069757965901985,D (Inestable),
1190,1,1,0,0,0,38.069757965901985,D (Inestable),
1191,1,1,0,0,0,38.069757965901985,D (Inestable),
1192,1,1,0,0,0,38.069757965901985,D (Inestable),
1193,1,1,0,0,0,38.069757965901985,D (Inestable),
1194,1,1,0,0,0,38.069757965901985,D (Inestable),
1195,1,1,0,0,0,38.069757965901985,D (Inestable),
1196,1,1,0,0,0,38.069757965901985,D (Inestable),
1197,1,1,0,0,0,38.069757965901985,D (Inestable),
1198,1,1,0,0,0,38.069757965901985,D (Inestable),
1199,1,1,0,0,0,38.069757965901985,D (Inestable),
1200,1,1,0,0,0,38.069757965901985,D (Inestable),
1201,2,2,0,0,0,76.13951593180397,E (Capacidad),
1202,2,2,0,0,0,76.13951593180397,E (Capacidad),
1203,1,1,0,0,0,38.069757965901985,D (Inestable),
1204,1,1,0,0,0,38.069757965901985,D (Inestable),
1205,1,1,0,0,0,38.069757965901985,D (Inestable),
1206,1,1,0,0,0,38.069757965901985,D (Inestable),
1207,2,2,0,0,0,76.13951593180397,E (Capacidad),
1208,2,2,0,0,0,76.13951593180397,E (Capacidad),
1209,3,2,0,0,1,114.20927389770596,F (Colapso),
1210,2,2,0,0,0,76.13951593180397,E (Capacidad),
1211,2,2,0,0,0,76.13951593180397,E (Capacidad),
1212,1,1,0,0,0,38.069757965901985,D (Inestable),
1213,1,1,0,0,0,38.069757965901985,D (Inestable),
1214,1,1,0,0,0,38.069757965901985,D (Inestable),
1215,2,1,0,0,1,76.13951593180397,E (Capacidad),
1216,1,1,0,0,0,38.069757965901985,D (Inestable),
1217,0,0,0,0,0,0.0,A (Fluido),
1218,0,0,0,0,0,0.0,A (Fluido),
1219,0,0,0,0,0,0.0,A (Fluido),
1220,0,0,0,0,0,0.0,A (Fluido),
1221,0,0,0,0,0,0.0,A (Fluido),
1222,0,0,0,0,0,0.0,A (Fluido),
1223,0,0,0,0,0,0.0,A (Fluido),
1224,0,0,0,0,0,0.0,A (Fluido),
1225,0,0,0,0,0,0.0,A (Fluido),
1226,0,0,0,0,0,0.0,A (Fluido),
1227,0,0,0,0,0,0.0,A (Fluido),
1228,0,0,0,0,0,0.0,A (Fluido),
1229,0,0,0,0,0,0.0,A (Fluido),
1230,0,0,0,0,0,0.0,A (Fluido),
1231,1,1,0,0,0,38.069757965901985,D (Inestable),
1232,1,1,0,0,0,38.069757965901985,D (Inestable),
1233,0,0,0,0,0,0.0,A (Fluido),
1234,0,0,0,0,0,0.0,A (Fluido),
1235,0,0,0,0,0,0.0,A (Fluido),
1236,0,0,0,0,0,0.0,A (Fluido),
1237,0,0,0,0,0,0.0,A (Fluido),
1238,0,0,0,0,0,0.0,A (Fluido),
1239,0,0,0,0,0,0.0,A (Fluido),
1240,0,0,0,0,0,0.0,A (Fluido),
1241,0,0,0,0,0,0.0,A (Fluido),
1242,0,0,0,0,0,0.0,A (Fluido),
1243,0,0,0,0,0,0.0,A (Fluido),
1244,0,0,0,0,0,0.0,A (Fluido),
1245,0,0,0,0,0,0.0,A (Fluido),
1246,0,0,0,0,0,0.0,A (Fluido),
1247,0,0,0,0,0,0.0,A (Fluido),
1248,0,0,0,0,0,0.0,A (Fluido),
1249,0,0,0,0,0,0.0,A (Fluido),
1250,0,0,0,0,0,0.0,A (Fluido),
1251,0,0,0,0,0,0.0,A (Fluido),
1252,0,0,0,0,0,0.0,A (Fluido),
1253,0,0,0,0,0,0.0,A (Fluido),
1254,1,1,0,0,0,38.069757965901985,D (Inestable),
1255,1,1,0,0,0,38.069757965901985,D (Inestable),
1256,0,0,0,0,0,0.0,A (Fluido),
1257,0,0,0,0,0,0.0,A (Fluido),
1258,0,0,0,0,0,0.0,A (Fluido),
1259,0,0,0,0,0,0.0,A (Fluido),
1260,0,0,0,0,0,0.0,A (Fluido),
1261,0,0,0,0,0,0.0,A (Fluido),
1262,0,0,0,0,0,0.0,A (Fluido),
1263,0,0,0,0,0,0.0,A (Fluido),
1264,0,0,0,0,0,0.0,A (Fluido),
1265,0,0,0,0,0,0.0,A (Fluido),
1266,1,1,0,0,0,38.069757965901985,D (Inestable),
1267,2,1,0,0,1,76.13951593180397,E (Capacidad),
1268,2,1,0,0,1,76.13951593180397,E (Capacidad),
1269,1,1,0,0,0,38.069757965901985,D (Inestable),
1270,1,1,0,0,0,38.069757965901985,D (Inestable),
1271,1,1,0,0,0,38.069757965901985,D (Inestable),
1272,1,1,0,0,0,38.069757965901985,D (Inestable),
1273,1,1,0,0,0,38.069757965901985,D (Inestable),
1274,0,0,0,0,0,0.0,A (Fluido),
1275,0,0,0,0,0,0.0,A (Fluido),
1276,0,0,0,0,0,0.0,A (Fluido),
1277,0,0,0,0,0,0.0,A (Fluido),
1278,0,0,0,0,0,0.0,A (Fluido),
1279,0,0,0,0,0,0.0,A (Fluido),
1280,0,0,0,0,0,0.0,A (Fluido),
1281,1,1,0,0,0,38.069757965901985,D (Inestable),
1282,0,0,0,0,0,0.0,A (Fluido),
1283,0,0,0,0,0,0.0,A (Fluido),
1284,0,0,0,0,0,0.0,A (Fluido),
1285,0,0,0,0,0,0.0,A (Fluido),
1286,0,0,0,0,0,0.0,A (Fluido),
1287,0,0,0,0,0,0.0,A (Fluido),
1288,0,0,0,0,0,0.0,A (Fluido),
1289,0,0,0,0,0,0.0,A (Fluido),
1290,0,0,0,0,0,0.0,A (Fluido),
1291,0,0,0,0,0,0.0,A (Fluido),
1292,1,0,0,0,1,38.069757965901985,D (Inestable),
1293,0,0,0,0,0,0.0,A (Fluido),
1294,1,0,0,0,1,38.069757965901985,D (Inestable),
1295,0,0,0,0,0,0.0,A (Fluido),
1296,0,0,0,0,0,0.0,A (Fluido),
1297,0,0,0,0,0,0.0,A (Fluido),
1298,0,0,0,0,0,0.0,A (Fluido),
1299,1,0,0,0,1,38.069757965901985,D (Inestable),
1300,1,0,0,0,1,38.069757965901985,D (Inestable),
1301,0,0,0,0,0,0.0,A (Fluido),
1302,0,0,0,0,0,0.0,A (Fluido),
1303,0,0,0,0,0,0.0,A (Fluido),
1304,0,0,0,0,0,0.0,A (Fluido),
1305,0,0,0,0,0,0.0,A (Fluido),
1306,0,0,0,0,0,0.0,A (Fluido),
1307,0,0,0,0,0,0.0,A (Fluido),
1308,0,0,0,0,0,0.0,A (Fluido),
1309,0,0,0,0,0,0.0,A (Fluido),
1310,0,0,0,0,0,0.0,A (Fluido),
1311,0,0,0,0,0,0.0,A (Fluido),
1312,0,0,0,0,0,0.0,A (Fluido),
1313,0,0,0,0,0,0.0,A (Fluido),
1314,0,0,0,0,0,0.0,A (Fluido),
1315,0,0,0,0,0,0.0,A (Fluido),
1316,0,0,0,0,0,0.0,A (Fluido),
1317,0,0,0,0,0,0.0,A (Fluido),
1318,0,0,0,0,0,0.0,A (Fluido),
1319,0,0,0,0,0,0.0,A (Fluido),
1320,1,0,0,0,1,38.069757965901985,D (Inestable),
1321,1,0,0,0,1,38.069757965901985,D (Inestable),
1322,1,0,0,0,1,38.069757965901985,D (Inestable),
1323,0,0,0,0,0,0.0,A (Fluido),
1324,1,0,0,0,1,38.069757965901985,D (Inestable),
1325,1,0,0,0,1,38.069757965901985,D (Inestable),
1326,1,0,0,0,1,38.069757965901985,D (Inestable),
1327,1,0,0,0,1,38.069757965901985,D (Inestable),
1328,0,0,0,0,0,0.0,A (Fluido),
1329,0,0,0,0,0,0.0,A (Fluido),
1330,0,0,0,0,0,0.0,A (Fluido),
1331,0,0,0,0,0,0.0,A (Fluido),
1332,0,0,0,0,0,0.0,A (Fluido),
1333,1,0,0,0,1,38.069757965901985,D (Inestable),
1334,0,0,0,0,0,0.0,A (Fluido),
1335,0,0,0,0,0,0.0,A (Fluido),
1336,0,0,0,0,0,0.0,A (Fluido),
1337,0,0,0,0,0,0.0,A (Fluido),
1338,0,0,0,0,0,0.0,A (Fluido),
1339,0,0,0,0,0,0.0,A (Fluido),
1340,0,0,0,0,0,0.0,A (Fluido),
1341,0,0,0,0,0,0.0,A (Fluido),
1342,0,0,0,0,0,0.0,A (Fluido),
1343,0,0,0,0,0,0.0,A (Fluido),
1344,0,0,0,0,0,0.0,A (Fluido),
1345,0,0,0,0,0,0.0,A (Fluido),
1346,0,0,0,0,0,0.0,A (Fluido),
1347,0,0,0,0,0,0.0,A (Fluido),
1348,0,0,0,0,0,0.0,A (Fluido),
1349,0,0,0,0,0,0.0,A (Fluido),
1350,0,0,0,0,0,0.0,A (Fluido),
1351,0,0,0,0,0,0.0,A (Fluido),
1352,0,0,0,0,0,0.0,A (Fluido),
1353,0,0,0,0,0,0.0,A (Fluido),
1354,1,1,0,0,0,38.069757965901985,D (Inestable),
1355,0,0,0,0,0,0.0,A (Fluido),
1356,1,1,0,0,0,38.069757965901985,D (Inestable),
1357,1,1,0,0,0,38.069757965901985,D (Inestable),
1358,1,1,0,0,0,38.069757965901985,D (Inestable),
1359,1,1,0,0,0,38.069757965901985,D (Inestable),
1360,1,1,0,0,0,38.069757965901985,D (Inestable),
1361,1,1,0,0,0,38.069757965901985,D (Inestable),
1362,1,1,0,0,0,38.069757965901985,D (Inestable),
1363,1,1,0,0,0,38.069757965901985,D (Inestable),
1364,1,1,0,0,0,38.069757965901985,D (Inestable),
1365,1,1,0,0,0,38.069757965901985,D (Inestable),
1366,2,1,0,0,1,76.13951593180397,E (Capacidad),
1367,2,1,0,0,1,76.13951593180397,E (Capacidad),
1368,1,1,0,0,0,38.069757965901985,D (Inestable),
1369,1,1,0,0,0,38.069757965901985,D (Inestable),
1370,1,1,0,0,0,38.069757965901985,D (Inestable),
1371,1,1,0,0,0,38.069757965901985,D (Inestable),
1372,0,0,0,0,0,0.0,A (Fluido),
1373,2,1,0,0,1,76.13951593180397,E (Capacidad),
1374,0,0,0,0,0,0.0,A (Fluido),
